N	Total Time	Average CPE
1132	99949	88.29
1133	95891	84.63
1134	95484	84.20
1135	95932	84.52
1136	96002	84.51
1137	96472	84.85
1138	96825	85.08
1139	120821	106.08
1140	96601	84.74
1141	96489	84.57
1142	97169	85.09
1143	98355	86.05
1144	97427	85.16
1145	103040	89.99
1146	97335	84.93
1147	97836	85.30
1148	98582	85.87
1149	97621	84.96
1150	97671	84.93
1151	99661	86.59
1152	97899	84.98
1153	98685	85.59
1154	98583	85.43
1155	103740	89.82
1156	98849	85.51
1157	99150	85.70
1158	99123	85.60
1159	99039	85.45
1160	99615	85.88
1161	106073	91.36
1162	101069	86.98
1163	99786	85.80
1164	100313	86.18
1165	100102	85.92
1166	100608	86.28
1167	99985	85.68
1168	100460	86.01
1169	100552	86.02
1170	100847	86.19
1171	101245	86.46
1172	101270	86.41
1173	100802	85.94
1174	101537	86.49
1175	101306	86.22
1176	101836	86.60
1177	101828	86.51
1178	105669	89.70
1179	102487	86.93
1180	102309	86.70
1181	102831	87.07
1182	103069	87.20
1183	102959	87.03
1184	102837	86.86
1185	102891	86.83
1186	103002	86.85
1187	103167	86.91
1188	103310	86.96
1189	103303	86.88
1190	103963	87.36
1191	104087	87.39
1192	104435	87.61
1193	105630	88.54
1194	104664	87.66
1195	104142	87.15
1196	105031	87.82
1197	104537	87.33
1198	105160	87.78
1199	105815	88.25
1200	116667	97.22
1201	106855	88.97
1202	105767	87.99
1203	105885	88.02
1204	106905	88.79
1205	106398	88.30
1206	106488	88.30
1207	106479	88.22
1208	106255	87.96
1209	106542	88.12
1210	106686	88.17
1211	107127	88.46
1212	106875	88.18
1213	107562	88.67
1214	107727	88.74
1215	107847	88.76
1216	107376	88.30
1217	107924	88.68
1218	108113	88.76
1219	108020	88.61
1220	111760	91.61
1221	109816	89.94
1222	108448	88.75
1223	109365	89.42
1224	108649	88.77
1225	109214	89.15
1226	111618	91.04
1227	109375	89.14
1228	109739	89.36
1229	109358	88.98
1230	109781	89.25
1231	111367	90.47
1232	110999	90.10
1233	109778	89.03
1234	111624	90.46
1235	111544	90.32
1236	110792	89.64
1237	110810	89.58
1238	110141	88.97
1239	111022	89.61
1240	111346	89.80
1241	116110	93.56
1242	112933	90.93
1243	111630	89.81
1244	111993	90.03
1245	112291	90.19
1246	112388	90.20
1247	112275	90.04
1248	112502	90.15
1249	112563	90.12
1250	112771	90.22
1251	113923	91.07
1252	112972	90.23
1253	113250	90.38
1254	113142	90.22
1255	113253	90.24
1256	114223	90.94
1257	113612	90.38
1258	115060	91.46
1259	123009	97.70
1260	115788	91.90
1261	115138	91.31
1262	115069	91.18
1263	114868	90.95
1264	115455	91.34
1265	115404	91.23
1266	118528	93.62
1267	116144	91.67
1268	115591	91.16
1269	115916	91.34
1270	116932	92.07
1271	116238	91.45
1272	116641	91.70
1273	119142	93.59
1274	116776	91.66
1275	118132	92.65
1276	117068	91.75
1277	118053	92.45
1278	125077	97.87
1279	117606	91.95
1280	117552	91.84
1281	118370	92.40
1282	118967	92.80
1283	118317	92.22
1284	117736	91.69
1285	118544	92.25
1286	118592	92.22
1287	118884	92.37
1288	120146	93.28
1289	119388	92.62
1290	120981	93.78
1291	120002	92.95
1292	303550	234.95
1293	120475	93.17
1294	120049	92.77
1295	119907	92.59
1296	136914	105.64
1297	121273	93.50
1298	120590	92.90
1299	120547	92.80
1300	125679	96.68
1301	121198	93.16
1302	121211	93.10
1303	121257	93.06
1304	122075	93.62
1305	121518	93.12
1306	121850	93.30
1307	121535	92.99
1308	122057	93.32
1309	122623	93.68
1310	122420	93.45
1311	123418	94.14
1312	122304	93.22
1313	123070	93.73
1314	126617	96.36
1315	123475	93.90
1316	124966	94.96
1317	128598	97.64
1318	136093	103.26
1319	124782	94.60
1320	123787	93.78
1321	123892	93.79
1322	124305	94.03
1323	125268	94.68
1324	124673	94.16
1325	125070	94.39
1326	124933	94.22
1327	126740	95.51
1328	125584	94.57
1329	125807	94.66
1330	128038	96.27
1331	125801	94.52
1332	129516	97.23
1333	126151	94.64
1334	126840	95.08
1335	126075	94.44
1336	128394	96.10
1337	126680	94.75
1338	129420	96.73
1339	131649	98.32
1340	126425	94.35
1341	126821	94.57
1342	135750	101.15
1343	138150	102.87
1344	143904	107.07
1345	141912	105.51
1346	129087	95.90
1347	130991	97.25
1348	129964	96.41
1349	129522	96.01
1350	129771	96.13
1351	129329	95.73
1352	129448	95.75
1353	134275	99.24
1354	129499	95.64
1355	129852	95.83
1356	130307	96.10
1357	176216	129.86
1358	130219	95.89
1359	130743	96.21
