N	Total Time	Average CPE
1495	25249	16.89
1496	25583	17.10
1497	25593	17.10
1498	24890	16.62
1499	25029	16.70
1500	64653	43.10
1501	36421	24.26
1502	25135	16.73
1503	25104	16.70
1504	25423	16.90
1505	24648	16.38
1506	24963	16.58
1507	25598	16.99
1508	25761	17.08
1509	25966	17.21
1510	26345	17.45
1511	27215	18.01
1512	25235	16.69
1513	25142	16.62
1514	25383	16.77
1515	25168	16.61
1516	25364	16.73
1517	25566	16.85
1518	25776	16.98
1519	24851	16.36
1520	43344	28.52
1521	25633	16.85
1522	25642	16.85
1523	25559	16.78
1524	25203	16.54
1525	26496	17.37
1526	25208	16.52
1527	25648	16.80
1528	25265	16.53
1529	25661	16.78
1530	25378	16.59
1531	25066	16.37
1532	25350	16.55
1533	25177	16.42
1534	25518	16.63
1535	25425	16.56
1536	25999	16.93
1537	25378	16.51
1538	25660	16.68
1539	26487	17.21
1540	43269	28.10
1541	26943	17.48
1542	25372	16.45
1543	25834	16.74
1544	27160	17.59
1545	27150	17.57
1546	25379	16.42
1547	27268	17.63
1548	25776	16.65
1549	26513	17.12
1550	26337	16.99
1551	25740	16.60
1552	26116	16.83
1553	26587	17.12
1554	25763	16.58
1555	26271	16.89
1556	26370	16.95
1557	25906	16.64
1558	25510	16.37
1559	25954	16.65
1560	43081	27.62
1561	25870	16.57
1562	26504	16.97
1563	25593	16.37
1564	26275	16.80
1565	26022	16.63
1566	26965	17.22
1567	31800	20.29
1568	27325	17.43
1569	26454	16.86
1570	25877	16.48
1571	25997	16.55
1572	25719	16.36
1573	26528	16.86
1574	26762	17.00
1575	27417	17.41
1576	26586	16.87
1577	26549	16.84
1578	25799	16.35
1579	26022	16.48
1580	45346	28.70
1581	27541	17.42
1582	26620	16.83
1583	26268	16.59
1584	26444	16.69
1585	26202	16.53
1586	26107	16.46
1587	26674	16.81
1588	26154	16.47
1589	26230	16.51
1590	26636	16.75
1591	26667	16.76
1592	26813	16.84
1593	26531	16.65
1594	27382	17.18
1595	32541	20.40
1596	26818	16.80
1597	27267	17.07
1598	26771	16.75
1599	26943	16.85
1600	60611	37.88
1601	42965	26.84
1602	26758	16.70
1603	26320	16.42
1604	26683	16.64
1605	26686	16.63
1606	27270	16.98
1607	26873	16.72
1608	27030	16.81
1609	26611	16.54
1610	27419	17.03
1611	27083	16.81
1612	27937	17.33
1613	26551	16.46
1614	26572	16.46
1615	26938	16.68
1616	26554	16.43
1617	27407	16.95
1618	26701	16.50
1619	27012	16.68
1620	45063	27.82
1621	26666	16.45
1622	32459	20.01
1623	26909	16.58
1624	27262	16.79
1625	40147	24.71
1626	30072	18.49
1627	26879	16.52
1628	26942	16.55
1629	27223	16.71
1630	27304	16.75
1631	27526	16.88
1632	27658	16.95
1633	27368	16.76
1634	27907	17.08
1635	28010	17.13
1636	26997	16.50
1637	27425	16.75
1638	27221	16.62
1639	27842	16.99
1640	45221	27.57
1641	27112	16.52
1642	27046	16.47
1643	27675	16.84
1644	26874	16.35
1645	27107	16.48
1646	27483	16.70
1647	27441	16.66
1648	29047	17.63
1649	27665	16.78
1650	28478	17.26
1651	28538	17.29
1652	27686	16.76
1653	27883	16.87
1654	27839	16.83
1655	28282	17.09
1656	27789	16.78
1657	28243	17.04
1658	27974	16.87
1659	27401	16.52
1660	44693	26.92
1661	28039	16.88
1662	28485	17.14
1663	27819	16.73
1664	29007	17.43
1665	27917	16.77
1666	27535	16.53
1667	27652	16.59
1668	27163	16.28
1669	27233	16.32
1670	27984	16.76
1671	27692	16.57
1672	28447	17.01
1673	28029	16.75
1674	27572	16.47
1675	32599	19.46
1676	28093	16.76
1677	27393	16.33
1678	27759	16.54
1679	27831	16.58
1680	46469	27.66
1681	27392	16.30
1682	27930	16.61
1683	27691	16.45
1684	27750	16.48
1685	28714	17.04
1686	27657	16.40
1687	28117	16.67
1688	28430	16.84
1689	28535	16.89
1690	28243	16.71
1691	28722	16.99
1692	28199	16.67
1693	28114	16.61
1694	28492	16.82
1695	27979	16.51
1696	28429	16.76
1697	28472	16.78
1698	29706	17.49
1699	28591	16.83
1700	45651	26.85
1701	30215	17.76
1702	29787	17.50
1703	31246	18.35
1704	29099	17.08
1705	28446	16.68
1706	29300	17.17
1707	30387	17.80
1708	28238	16.53
1709	28804	16.85
1710	28456	16.64
1711	28849	16.86
1712	28450	16.62
1713	28554	16.67
1714	28807	16.81
1715	28658	16.71
1716	29550	17.22
1717	30100	17.53
1718	28987	16.87
1719	29290	17.04
1720	48055	27.94
1721	28593	16.61
1722	28679	16.65
1723	29058	16.86
1724	28781	16.69
1725	28899	16.75
1726	29656	17.18
1727	33393	19.34
1728	29870	17.29
1729	28168	16.29
1730	29111	16.83
1731	29893	17.27
1732	29019	16.75
1733	29109	16.80
1734	28919	16.68
1735	29093	16.77
1736	28657	16.51
1737	29285	16.86
1738	28970	16.67
1739	29708	17.08
1740	45871	26.36
1741	29114	16.72
1742	29290	16.81
1743	29385	16.86
1744	28413	16.29
1745	28833	16.52
1746	29445	16.86
1747	28757	16.46
1748	29846	17.07
1749	29435	16.83
1750	46027	26.30
1751	28961	16.54
1752	29246	16.69
1753	28815	16.44
1754	29444	16.79
1755	31481	17.94
1756	33248	18.93
1757	29692	16.90
1758	30525	17.36
1759	29938	17.02
1760	47209	26.82
1761	29392	16.69
1762	29394	16.68
1763	33069	18.76
1764	32301	18.31
1765	32444	18.38
1766	33347	18.88
1767	30165	17.07
1768	30976	17.52
1769	30185	17.06
1770	29362	16.59
1771	29937	16.90
1772	29699	16.76
1773	30563	17.24
1774	29728	16.76
1775	30222	17.03
1776	47907	26.97
1777	30427	17.12
1778	29787	16.75
1779	29780	16.74
1780	48962	27.51
1781	29397	16.51
1782	31143	17.48
1783	29725	16.67
1784	35820	20.08
1785	31616	17.71
1786	29685	16.62
1787	29444	16.48
1788	30022	16.79
1789	29552	16.52
1790	29576	16.52
1791	30268	16.90
1792	30096	16.79
1793	30234	16.86
1794	29826	16.63
1795	29836	16.62
1796	30242	16.84
1797	29687	16.52
1798	30255	16.83
1799	30558	16.99
1800	46642	25.91
1801	29701	16.49
1802	30979	17.19
1803	30746	17.05
1804	30688	17.01
1805	29468	16.33
1806	29442	16.30
1807	31310	17.33
1808	29619	16.38
1809	30581	16.90
1810	30484	16.84
1811	31349	17.31
1812	30263	16.70
1813	31097	17.15
1814	30860	17.01
1815	30762	16.95
1816	29894	16.46
1817	30360	16.71
1818	31389	17.27
1819	31223	17.16
1820	47087	25.87
1821	30130	16.55
1822	30273	16.62
1823	31075	17.05
1824	31205	17.11
1825	47241	25.89
1826	30119	16.49
1827	30180	16.52
1828	30302	16.58
1829	30177	16.50
1830	30009	16.40
1831	30394	16.60
1832	35749	19.51
1833	31274	17.06
1834	30717	16.75
1835	31460	17.14
1836	30607	16.67
1837	31652	17.23
1838	30559	16.63
1839	30527	16.60
1840	47949	26.06
1841	32181	17.48
1842	30075	16.33
1843	30691	16.65
1844	30886	16.75
1845	30134	16.33
1846	31104	16.85
1847	31703	17.16
1848	31226	16.90
1849	31157	16.85
1850	31911	17.25
1851	30429	16.44
1852	31086	16.79
1853	30732	16.58
1854	30946	16.69
1855	30828	16.62
1856	32920	17.74
1857	30950	16.67
1858	31192	16.79
1859	32699	17.59
1860	48548	26.10
1861	30637	16.46
1862	31842	17.10
1863	31209	16.75
1864	31505	16.90
1865	31301	16.78
1866	30800	16.51
1867	31153	16.69
1868	31066	16.63
1869	30706	16.43
1870	30831	16.49
1871	33648	17.98
1872	33098	17.68
1873	31607	16.88
1874	31832	16.99
1875	70110	37.39
1876	43230	23.04
1877	31559	16.81
1878	32207	17.15
1879	36306	19.32
1880	48109	25.59
1881	31229	16.60
1882	32021	17.01
1883	31488	16.72
1884	31591	16.77
1885	32826	17.41
1886	31313	16.60
1887	32027	16.97
1888	32003	16.95
1889	31795	16.83
1890	31671	16.76
1891	31797	16.81
1892	31934	16.88
1893	31407	16.59
1894	31892	16.84
1895	32541	17.17
1896	31059	16.38
1897	31952	16.84
1898	31786	16.75
1899	31334	16.50
1900	49993	26.31
1901	32106	16.89
1902	33537	17.63
1903	31757	16.69
1904	32532	17.09
1905	33124	17.39
1906	32220	16.90
1907	33911	17.78
1908	32395	16.98
1909	33268	17.43
1910	32214	16.87
1911	31618	16.55
1912	32450	16.97
1913	31494	16.46
1914	32186	16.82
1915	31826	16.62
1916	33458	17.46
1917	32473	16.94
1918	32572	16.98
1919	31693	16.52
1920	48855	25.45
1921	31556	16.43
1922	32827	17.08
1923	32840	17.08
1924	33345	17.33
1925	36974	19.21
1926	32310	16.78
1927	32174	16.70
1928	32461	16.84
1929	33250	17.24
1930	32763	16.98
1931	33216	17.20
1932	33437	17.31
1933	32732	16.93
1934	32174	16.64
1935	32350	16.72
1936	31624	16.33
1937	33055	17.07
1938	32515	16.78
1939	33551	17.30
1940	49179	25.35
1941	31792	16.38
1942	31733	16.34
1943	31546	16.24
1944	33704	17.34
1945	31646	16.27
1946	32433	16.67
1947	33166	17.03
1948	36248	18.61
1949	32505	16.68
1950	32348	16.59
1951	33754	17.30
1952	33004	16.91
1953	31661	16.21
1954	33737	17.27
1955	32925	16.84
1956	32085	16.40
1957	32970	16.85
1958	32090	16.39
1959	33041	16.87
1960	50977	26.01
1961	32666	16.66
1962	33318	16.98
1963	32939	16.78
1964	32929	16.77
1965	32017	16.29
1966	33239	16.91
1967	32491	16.52
1968	33589	17.07
1969	33477	17.00
1970	33233	16.87
1971	32145	16.31
1972	33195	16.83
1973	34120	17.29
1974	32747	16.59
1975	32388	16.40
1976	32768	16.58
1977	33474	16.93
1978	33281	16.83
1979	32873	16.61
1980	50731	25.62
1981	32890	16.60
1982	33425	16.86
1983	33594	16.94
1984	33472	16.87
1985	32955	16.60
1986	32966	16.60
1987	32558	16.39
1988	32866	16.53
1989	32825	16.50
1990	33107	16.64
1991	33176	16.66
1992	32892	16.51
1993	33677	16.90
1994	33791	16.95
1995	33901	16.99
1996	33028	16.55
1997	32678	16.36
1998	33426	16.73
1999	33852	16.93
2000	39002	19.50
2001	45701	22.84
2002	32706	16.34
2003	33590	16.77
2004	33505	16.72
2005	33281	16.60
2006	35138	17.52
2007	33391	16.64
2008	33999	16.93
2009	34037	16.94
2010	33897	16.86
2011	33487	16.65
2012	34039	16.92
2013	33356	16.57
2014	40807	20.26
2015	33234	16.49
2016	34188	16.96
2017	34547	17.13
2018	34317	17.01
2019	33653	16.67
2020	50896	25.20
2021	34330	16.99
2022	33653	16.64
2023	33820	16.72
2024	34407	17.00
2025	34100	16.84
2026	33750	16.66
2027	33419	16.49
2028	34757	17.14
2029	33854	16.69
2030	33670	16.59
2031	33787	16.64
2032	33997	16.73
2033	35799	17.61
2034	33674	16.56
2035	34610	17.01
2036	38299	18.81
2037	34172	16.78
2038	35057	17.20
2039	34977	17.15
2040	50646	24.83
2041	35130	17.21
2042	34094	16.70
2043	33690	16.49
2044	35195	17.22
2045	35460	17.34
2046	34480	16.85
2047	35259	17.22
2048	36192	17.67
2049	34997	17.08
2050	34008	16.59
2051	34588	16.86
2052	34612	16.87
2053	34545	16.83
2054	34516	16.80
2055	34254	16.67
2056	34888	16.97
2057	34902	16.97
2058	33619	16.34
2059	33788	16.41
2060	52486	25.48
2061	33671	16.34
2062	34413	16.69
2063	35031	16.98
2064	34614	16.77
2065	34921	16.91
2066	33952	16.43
2067	34872	16.87
2068	34674	16.77
2069	43934	21.23
2070	34452	16.64
2071	34703	16.76
2072	34739	16.77
2073	34303	16.55
2074	34687	16.72
2075	34962	16.85
2076	34694	16.71
2077	34723	16.72
2078	34641	16.67
2079	35103	16.88
2080	52077	25.04
2081	34446	16.55
2082	34935	16.78
2083	35929	17.25
2084	35667	17.11
2085	34797	16.69
2086	34334	16.46
2087	34518	16.54
2088	35502	17.00
2089	36067	17.27
2090	39655	18.97
2091	34957	16.72
2092	35852	17.14
2093	35034	16.74
2094	34856	16.65
2095	34841	16.63
2096	34311	16.37
2097	35227	16.80
2098	34776	16.58
2099	34984	16.67
2100	53612	25.53
2101	36473	17.36
2102	34969	16.64
2103	35673	16.96
2104	34984	16.63
2105	34812	16.54
2106	35223	16.73
2107	35783	16.98
2108	35381	16.78
2109	36050	17.09
2110	36209	17.16
2111	35703	16.91
2112	35112	16.62
2113	35737	16.91
2114	34796	16.46
2115	37168	17.57
2116	35196	16.63
2117	35532	16.78
2118	36047	17.02
2119	35622	16.81
2120	54773	25.84
2121	35810	16.88
2122	34900	16.45
2123	37526	17.68
2124	35443	16.69
2125	53400	25.13
2126	35911	16.89
2127	35399	16.64
2128	36666	17.23
2129	36002	16.91
2130	35493	16.66
2131	37730	17.71
2132	35556	16.68
2133	35740	16.76
2134	35791	16.77
2135	36439	17.07
2136	35790	16.76
2137	36689	17.17
2138	35853	16.77
2139	36280	16.96
2140	54299	25.37
2141	37067	17.31
2142	36458	17.02
2143	36079	16.84
2144	36216	16.89
2145	35676	16.63
2146	36313	16.92
2147	35979	16.76
2148	36869	17.16
2149	35752	16.64
2150	35772	16.64
2151	36834	17.12
2152	36080	16.77
2153	36455	16.93
2154	36208	16.81
2155	35992	16.70
2156	35705	16.56
2157	38142	17.68
2158	37001	17.15
2159	36231	16.78
2160	52867	24.48
2161	37581	17.39
2162	36663	16.96
2163	36844	17.03
2164	35791	16.54
2165	35763	16.52
2166	37019	17.09
2167	35459	16.36
2168	36377	16.78
2169	36604	16.88
2170	36435	16.79
2171	35524	16.36
2172	37791	17.40
2173	41111	18.92
2174	37225	17.12
2175	37250	17.13
2176	52757	24.24
2177	35695	16.40
2178	35870	16.47
2179	36275	16.65
2180	53154	24.38
2181	38321	17.57
2182	36647	16.80
2183	36532	16.73
2184	36056	16.51
2185	35788	16.38
2186	36377	16.64
2187	36720	16.79
2188	37392	17.09
2189	35879	16.39
2190	36748	16.78
2191	36946	16.86
2192	37535	17.12
2193	36032	16.43
2194	36165	16.48
2195	37311	17.00
2196	37082	16.89
2197	36639	16.68
2198	36660	16.68
2199	36295	16.51
2200	54397	24.73
2201	37199	16.90
2202	37281	16.93
2203	36082	16.38
2204	37348	16.95
2205	38048	17.26
2206	36636	16.61
2207	36505	16.54
2208	37292	16.89
2209	36704	16.62
2210	36736	16.62
2211	36654	16.58
2212	41511	18.77
2213	37238	16.83
2214	36945	16.69
2215	36911	16.66
2216	38103	17.19
2217	37004	16.69
2218	39438	17.78
2219	37657	16.97
2220	54447	24.53
2221	39325	17.71
2222	37936	17.07
2223	37335	16.79
2224	36845	16.57
2225	54888	24.67
2226	36920	16.59
2227	37059	16.64
2228	36908	16.57
2229	36623	16.43
2230	36801	16.50
2231	37661	16.88
2232	36430	16.32
2233	37185	16.65
2234	36960	16.54
2235	37876	16.95
2236	38142	17.06
2237	40558	18.13
2238	37096	16.58
2239	37921	16.94
2240	54283	24.23
2241	38844	17.33
2242	37438	16.70
2243	38547	17.19
2244	37291	16.62
2245	37434	16.67
2246	37079	16.51
2247	37291	16.60
2248	37205	16.55
2249	37445	16.65
2250	55393	24.62
2251	38078	16.92
2252	41712	18.52
2253	37406	16.60
2254	37814	16.78
2255	38035	16.87
2256	37833	16.77
2257	38141	16.90
2258	37745	16.72
2259	37795	16.73
2260	57009	25.23
2261	38969	17.24
2262	38286	16.93
2263	37685	16.65
2264	37238	16.45
2265	37810	16.69
2266	38143	16.83
2267	37858	16.70
2268	37807	16.67
2269	37116	16.36
2270	38736	17.06
2271	38224	16.83
2272	37911	16.69
2273	37914	16.68
2274	37821	16.63
2275	39560	17.39
2276	39254	17.25
2277	38259	16.80
2278	38199	16.77
2279	37684	16.54
2280	55969	24.55
2281	37969	16.65
2282	38003	16.65
2283	37737	16.53
2284	37931	16.61
2285	37735	16.51
2286	37898	16.58
2287	38236	16.72
2288	38087	16.65
2289	38786	16.94
2290	38256	16.71
2291	41683	18.19
2292	38086	16.62
2293	38168	16.65
2294	38338	16.71
2295	38747	16.88
2296	37982	16.54
2297	38771	16.88
2298	38531	16.77
2299	39082	17.00
2300	55385	24.08
2301	38549	16.75
2302	39053	16.96
2303	38274	16.62
2304	38429	16.68
2305	39349	17.07
2306	38060	16.50
2307	39269	17.02
2308	38759	16.79
2309	40413	17.50
2310	43344	18.76
2311	39610	17.14
2312	39576	17.12
2313	39660	17.15
2314	38471	16.63
2315	39256	16.96
2316	38635	16.68
2317	38156	16.47
2318	39252	16.93
2319	38326	16.53
2320	56444	24.33
2321	39111	16.85
2322	38956	16.78
2323	38544	16.59
2324	38608	16.61
2325	39009	16.78
2326	40140	17.26
2327	39719	17.07
2328	39395	16.92
2329	39327	16.89
2330	38194	16.39
2331	38303	16.43
2332	39116	16.77
2333	38939	16.69
2334	39560	16.95
2335	38661	16.56
2336	38189	16.35
2337	39302	16.82
2338	38650	16.53
2339	38785	16.58
2340	56511	24.15
2341	39157	16.73
2342	39069	16.68
2343	38504	16.43
2344	38793	16.55
2345	38680	16.49
2346	39139	16.68
2347	39253	16.72
2348	44222	18.83
2349	38853	16.54
2350	39024	16.61
2351	40787	17.35
2352	40009	17.01
2353	39599	16.83
2354	39082	16.60
2355	39434	16.74
2356	40269	17.09
2357	40006	16.97
2358	39744	16.85
2359	39258	16.64
2360	57382	24.31
2361	39101	16.56
2362	39452	16.70
2363	39009	16.51
2364	39542	16.73
2365	40421	17.09
2366	39560	16.72
2367	39632	16.74
2368	39805	16.81
2369	39593	16.71
2370	39369	16.61
2371	39340	16.59
2372	39202	16.53
2373	39811	16.78
2374	39750	16.74
2375	60908	25.65
2376	39674	16.70
2377	39909	16.79
2378	39837	16.75
2379	39620	16.65
2380	56999	23.95
2381	40112	16.85
2382	39947	16.77
2383	40110	16.83
2384	39861	16.72
2385	39781	16.68
2386	39781	16.67
2387	39467	16.53
2388	39794	16.66
2389	39562	16.56
2390	39825	16.66
2391	39985	16.72
2392	39513	16.52
2393	40705	17.01
2394	39447	16.48
2395	39268	16.40
2396	39634	16.54
2397	39993	16.68
2398	39262	16.37
2399	39439	16.44
2400	74700	31.12
2401	57995	24.15
2402	41427	17.25
2403	43715	18.19
2404	39879	16.59
2405	40014	16.64
2406	40074	16.66
2407	40014	16.62
2408	39848	16.55
2409	40176	16.68
2410	39537	16.41
2411	41630	17.27
2412	40709	16.88
2413	40754	16.89
2414	41627	17.24
2415	40160	16.63
2416	40633	16.82
2417	40329	16.69
2418	40109	16.59
2419	39596	16.37
2420	58352	24.11
2421	41186	17.01
2422	53694	22.17
2423	44654	18.43
2424	43078	17.77
2425	41273	17.02
2426	40293	16.61
2427	40570	16.72
2428	41387	17.05
2429	40899	16.84
2430	40781	16.78
2431	40702	16.74
2432	41108	16.90
2433	40450	16.63
2434	41133	16.90
2435	41284	16.95
2436	40525	16.64
2437	41043	16.84
2438	40440	16.59
2439	41031	16.82
2440	59761	24.49
2441	41823	17.13
2442	41374	16.94
2443	41059	16.81
2444	40718	16.66
2445	41094	16.81
2446	40492	16.55
2447	40809	16.68
2448	40604	16.59
2449	41823	17.08
2450	41676	17.01
2451	40702	16.61
2452	40993	16.72
2453	40437	16.48
2454	40744	16.60
2455	41880	17.06
2456	40844	16.63
2457	45896	18.68
2458	42369	17.24
2459	41294	16.79
2460	57786	23.49
2461	41171	16.73
2462	41899	17.02
2463	40300	16.36
2464	40357	16.38
2465	40840	16.57
2466	40524	16.43
2467	41701	16.90
2468	41862	16.96
2469	41641	16.87
2470	41374	16.75
2471	42727	17.29
2472	41424	16.76
2473	40397	16.34
2474	41395	16.73
2475	46014	18.59
2476	41823	16.89
2477	41225	16.64
2478	41799	16.87
2479	41252	16.64
2480	58162	23.45
2481	41208	16.61
2482	41048	16.54
2483	41160	16.58
2484	41382	16.66
2485	43073	17.33
2486	42769	17.20
2487	42474	17.08
2488	42508	17.09
2489	41762	16.78
2490	41802	16.79
2491	41231	16.55
2492	41384	16.61
2493	41348	16.59
2494	41815	16.77
2495	41041	16.45
2496	42552	17.05
2497	41749	16.72
2498	42227	16.90
2499	42606	17.05
2500	46905	18.76
2501	53569	21.42
2502	40603	16.23
2503	41823	16.71
2504	41546	16.59
2505	42421	16.93
2506	41005	16.36
2507	42813	17.08
2508	42446	16.92
2509	43844	17.47
2510	42897	17.09
2511	42465	16.91
2512	44290	17.63
2513	42792	17.03
2514	42562	16.93
2515	40872	16.25
2516	42801	17.01
2517	41999	16.69
2518	41970	16.67
2519	43354	17.21
2520	58861	23.36
2521	43024	17.07
2522	43153	17.11
2523	44824	17.77
2524	42771	16.95
2525	45010	17.83
2526	43208	17.11
2527	42364	16.76
2528	42246	16.71
2529	41257	16.31
2530	41834	16.54
2531	42150	16.65
2532	41395	16.35
2533	42094	16.62
2534	41601	16.42
2535	42220	16.65
2536	42641	16.81
2537	43037	16.96
2538	43479	17.13
2539	41775	16.45
2540	60432	23.79
2541	42804	16.85
2542	42447	16.70
2543	43459	17.09
2544	41637	16.37
2545	42975	16.89
2546	42229	16.59
2547	41806	16.41
2548	42054	16.50
2549	43596	17.10
2550	42404	16.63
2551	43719	17.14
2552	43229	16.94
2553	42390	16.60
2554	43264	16.94
2555	42541	16.65
2556	42063	16.46
2557	42070	16.45
2558	43587	17.04
2559	42285	16.52
2560	60717	23.72
2561	41937	16.38
2562	43255	16.88
2563	42557	16.60
2564	42333	16.51
2565	42928	16.74
2566	43310	16.88
2567	42653	16.62
2568	42982	16.74
2569	42450	16.52
2570	43516	16.93
2571	43108	16.77
2572	43534	16.93
2573	43821	17.03
2574	42740	16.60
2575	42505	16.51
2576	59324	23.03
2577	43926	17.05
2578	42988	16.67
2579	43586	16.90
2580	61400	23.80
2581	43352	16.80
2582	44234	17.13
2583	48718	18.86
2584	43421	16.80
2585	43534	16.84
2586	53596	20.73
2587	45368	17.54
2588	42589	16.46
2589	43181	16.68
2590	43471	16.78
2591	43884	16.94
2592	43363	16.73
2593	43536	16.79
2594	43054	16.60
2595	43756	16.86
2596	43240	16.66
2597	43507	16.75
2598	44463	17.11
2599	44051	16.95
2600	62470	24.03
2601	43633	16.78
2602	49591	19.06
2603	43441	16.69
2604	48071	18.46
2605	44911	17.24
2606	43608	16.73
2607	43940	16.85
2608	43507	16.68
2609	43344	16.61
2610	44022	16.87
2611	44012	16.86
2612	43529	16.67
2613	44222	16.92
2614	43649	16.70
2615	45007	17.21
2616	43128	16.49
2617	43485	16.62
2618	43756	16.71
2619	48489	18.51
2620	60617	23.14
2621	43879	16.74
2622	43133	16.45
2623	43352	16.53
2624	43955	16.75
2625	61578	23.46
2626	45603	17.37
2627	44385	16.90
2628	45489	17.31
2629	44810	17.04
2630	44526	16.93
2631	44464	16.90
2632	43665	16.59
2633	43650	16.58
2634	44433	16.87
2635	44026	16.71
2636	50410	19.12
2637	45019	17.07
2638	43573	16.52
2639	49449	18.74
2640	68050	25.78
2641	44324	16.78
2642	44379	16.80
2643	46700	17.67
2644	45833	17.33
2645	43999	16.63
2646	44487	16.81
2647	43824	16.56
2648	44584	16.84
2649	44160	16.67
2650	44289	16.71
2651	45256	17.07
2652	44157	16.65
2653	43989	16.58
2654	44432	16.74
2655	44628	16.81
2656	45497	17.13
2657	43768	16.47
2658	45347	17.06
2659	44312	16.66
2660	61292	23.04
2661	43752	16.44
2662	44793	16.83
2663	43913	16.49
2664	44420	16.67
2665	43891	16.47
2666	43694	16.39
2667	44404	16.65
2668	43991	16.49
2669	45386	17.00
2670	45802	17.15
2671	45569	17.06
2672	45159	16.90
2673	45261	16.93
2674	44108	16.50
2675	44152	16.51
2676	44186	16.51
2677	43957	16.42
2678	45220	16.89
2679	51426	19.20
2680	64742	24.16
2681	45916	17.13
2682	45247	16.87
2683	44733	16.67
2684	45068	16.79
2685	44658	16.63
2686	49726	18.51
2687	46572	17.33
2688	44994	16.74
2689	45907	17.07
2690	44566	16.57
2691	46605	17.32
2692	46245	17.18
2693	45776	17.00
2694	44501	16.52
2695	46299	17.18
2696	44230	16.41
2697	44841	16.63
2698	45105	16.72
2699	46657	17.29
2700	62597	23.18
2701	45668	16.91
2702	49601	18.36
2703	45900	16.98
2704	45287	16.75
2705	45667	16.88
2706	44980	16.62
2707	44485	16.43
2708	45663	16.86
2709	44977	16.60
2710	45984	16.97
2711	45304	16.71
2712	46132	17.01
2713	44833	16.53
2714	46810	17.25
2715	44285	16.31
2716	45578	16.78
2717	45866	16.88
2718	45972	16.91
2719	46542	17.12
2720	64967	23.88
2721	45749	16.81
2722	46628	17.13
2723	44864	16.48
2724	47395	17.40
2725	45035	16.53
2726	45503	16.69
2727	45381	16.64
2728	45723	16.76
2729	45487	16.67
2730	45708	16.74
2731	45107	16.52
2732	46498	17.02
2733	50187	18.36
2734	44895	16.42
2735	46205	16.89
2736	45542	16.65
2737	45774	16.72
2738	45938	16.78
2739	45616	16.65
2740	63219	23.07
2741	45629	16.65
2742	45973	16.77
2743	45716	16.67
2744	46126	16.81
2745	45992	16.75
2746	45805	16.68
2747	45551	16.58
2748	45548	16.57
2749	45852	16.68
2750	63642	23.14
2751	46402	16.87
2752	45691	16.60
2753	45728	16.61
2754	45621	16.57
2755	46110	16.74
2756	45559	16.53
2757	46497	16.87
2758	46365	16.81
2759	46657	16.91
2760	62848	22.77
2761	47877	17.34
2762	45769	16.57
2763	46290	16.75
2764	46159	16.70
2765	46851	16.94
2766	46177	16.69
2767	51520	18.62
2768	46588	16.83
2769	46734	16.88
2770	48084	17.36
2771	46263	16.70
2772	45805	16.52
2773	47822	17.25
2774	46307	16.69
2775	46916	16.91
2776	46883	16.89
2777	46673	16.81
2778	46677	16.80
2779	46089	16.58
2780	63657	22.90
2781	46880	16.86
2782	47047	16.91
2783	46487	16.70
2784	46619	16.75
2785	46383	16.65
2786	45895	16.47
2787	45829	16.44
2788	45887	16.46
2789	47463	17.02
2790	46483	16.66
2791	46346	16.61
2792	46458	16.64
2793	46383	16.61
2794	46012	16.47
2795	46837	16.76
2796	47587	17.02
2797	46452	16.61
2798	50980	18.22
2799	47977	17.14
2800	86423	30.87
2801	62658	22.37
2802	47284	16.88
2803	46835	16.71
2804	47170	16.82
2805	46344	16.52
2806	47263	16.84
2807	46388	16.53
2808	47455	16.90
2809	46350	16.50
2810	47540	16.92
2811	53920	19.18
2812	46818	16.65
2813	47542	16.90
2814	48259	17.15
2815	53221	18.91
2816	46436	16.49
2817	47326	16.80
2818	47560	16.88
2819	48193	17.10
2820	64790	22.98
2821	46813	16.59
2822	47931	16.98
2823	46729	16.55
2824	47327	16.76
2825	47634	16.86
2826	47186	16.70
2827	47131	16.67
2828	47862	16.92
2829	47406	16.76
2830	49850	17.61
2831	47577	16.81
2832	47552	16.79
2833	47336	16.71
2834	47544	16.78
2835	46972	16.57
2836	48084	16.95
2837	47157	16.62
2838	48879	17.22
2839	47201	16.63
2840	63482	22.35
2841	48394	17.03
2842	47495	16.71
2843	47026	16.54
2844	47606	16.74
2845	47337	16.64
2846	52570	18.47
2847	47043	16.52
2848	47554	16.70
2849	47116	16.54
2850	47361	16.62
2851	47108	16.52
2852	47198	16.55
2853	48236	16.91
2854	48455	16.98
2855	47398	16.60
2856	49479	17.32
2857	47572	16.65
2858	48098	16.83
2859	48640	17.01
2860	65137	22.78
2861	54510	19.05
2862	47463	16.58
2863	48139	16.81
2864	47644	16.64
2865	48018	16.76
2866	47136	16.45
2867	47916	16.71
2868	48584	16.94
2869	47871	16.69
2870	48562	16.92
2871	48045	16.73
2872	48804	16.99
2873	48212	16.78
2874	49579	17.25
2875	48002	16.70
2876	51182	17.80
2877	49528	17.22
2878	51526	17.90
2879	48731	16.93
2880	65065	22.59
2881	48765	16.93
2882	47800	16.59
2883	48253	16.74
2884	49735	17.25
2885	49512	17.16
2886	48104	16.67
2887	49363	17.10
2888	50058	17.33
2889	48256	16.70
2890	48136	16.66
2891	48464	16.76
2892	53780	18.60
